text,sentiment
vamos geraldo alckmin,Positive
geraldo,Positive
poxa falar falta remedio causa greve e erro fatal problema hospitais e greve sim dinheiro deveria ser usado saude vai bolco politico senadores deputados gastam perdicao brasil,Positive
todos batem pesado olha afif sobre alckmin voce e docinho coco enjoei temeroiluminado,Positive
o e cara pau sugerir aumento impostos estes politicos vergonha twitterspitfireansta tus,Positive
tem razao geraldo alckmin,Negative
falou disse geraldopresidente,Positive
vai ganhar pois e preparado,Positive
tenho certeza tudo passa fofoca espalhada pessoas querem destruir imagem alckmin,Positive
geraldoalckmin,Positive
parabens excelente trabalho pm sp,Positive
so pode ser piada ver senhor falar gracas deus nao chance ganhar isso sim tranquiliza,Positive
raquel dodge pede gilmar envie inquerito serra justica sp eu explico porque o procuradorgeral gianpaolo smanio analisa casos nomeado tucano geraldo alckmin foi engavetou caso alckmin inclusive,Positive
eu apoio geraldo alckmin euapoiogeraldoalckminbr,Positive
o cara ta aqui internet usando celular computador programa gratuito criticando privatizacao brincadeira,Positive
divida  bilhoes adiantou lucro nnpzysh,Positive
quahgsq,Positive
pq privatizar qr,Positive
junto do povo geraldopresidente,Positive
conhecimento,Negative
falou e disse geraldo,Positive
linda atitude,Positive
alckmin presidente,Positive
para tornar endividada falei nao aditivo ganhar e gastar ,Positive
presidente senador,Positive
entao reveja posicao sobre mexer politica precos petrobras qualquer coisa diferente livre mercado,Negative
meu voto geraldo alckmin,Positive
linda homenagem,Positive
parabens presidente,Positive
virou pt,Positive
ja ganhou geraldopresidente,Positive
parabens geraldo futuro presidente,Positive
geraldo presidente,Positive
parabens geraldo,Positive
defensor ricardo acho potencial grande e tecnico precisa melhorar bola area jogo fisico ta fisico geraldo alckmin,Positive
vamos melhorar seguranca publica geraldopresidente,Positive
rodovias melhores brasil melhor,Positive
gente olha legal descobri santo chuchu vai votar lulalivre,Positive
vai melhorar senhor,Positive
t r a b a l h o geraldopresidente,Positive
alckmin melhorando habitacao,Positive
saude publica ira melhorar muito geraldo eleito,Positive
geraldo alckmin e candidato plunct plact zum nao vai lugar nenhum,Positive
alckmin trabalhador,Positive
geraldopresidente brasil,Positive
forca geraldo meu candidato,Positive
ribeirao preto produzindo geraldopresidente,Positive
vamos dar suporte setor agricola geraldopresidente,Positive
a voz povo e voz deus vaigeraldo,Positive
geraldo presidente paz,Positive
geraldo presidente corta privilegios,Positive
o brasil vai pra frente medicina saude geraldo presidente,Positive
parabens iniciativa povo maranhao e lindo,Negative
liberar usinas etanol vender diretamente postos abriria boa concorrencia mercado combustiveis reduzindo precos o acham,Positive
sustentabilidade e chave pro futuro,Positive
parabens geraldao,Positive
torco geraldo presidente,Positive
poxa vida bolsonaro eleitores assim dificil ver,Positive
liguem pro twitteruolnoticiasst atus,Positive
brasil vai pra frente geraldo presidente,Positive
participacao popular e chave,Positive
obrigado ser democratico justo geraldo,Positive
nico candidato possivel presidencia forcageraldo,Positive
geraldo sempre posicionamentos sensatos pensando melhor populacao com certeza homem preparado governar brasil,Positive
geraldo alckmin candidato ,Positive
ignorante pobre direita burro seguidor globo mbl paneleiro quer vender empresa dessa abre olho tapado,Positive
em  hmkiczl,Positive
em  uyurau,Positive
em  lqssxs,Neutral
em  fymb,Positive
sempre justo,Positive
sempre dentro lei geraldo presidente,Positive
esta correto geraldopresidente,Positive
paga,Positive
cada dia passa geraldo mostra candidato preparado brasil voto,Positive
meu candidato e geraldo,Positive
doria xo chuchu,Negative
meu candidato,Negative
parabens geraldo voto e,Positive
falou esquerdoso estatizante privatizatudo,Negative
hoje aniversario tio aqui casa irma geraldo alckmin compareceu olha fiquei enojado,Positive
esse e candidato fala fala diz nada util todos sabemos partido quadrilha e responsavel pais corrupto caotico vivemos hoje,Positive
sim porem fazer gerar emprego retomar obras comperj,Positive
vai aprender ler grafico interpretar numeros adianta entrar  bilhao gasta  bilhoes,Positive
vai estudar vc precisa estudar nao passar vergonha falando bobagem publico,Positive
a petrobras superavirataria   sendo estatal lucrou bilhoes segurou valor combustivel deixem seguir mbl a petrobras e servir brasileiro agradar acionista americano,Positive
parece bot geraldo alckmin compreende bom frances,Positive
tem ter concorrencia e petrobras precisa fazer caixa rombo deixaram so lava jato  bilhoes devolvido,Positive
tem privatizar abrir mercado bicho burro teles ensinaram nada,Positive
e geraldo alckmin chamou messenger wcemqg,Positive
vce merda twitterflaviomorgens tatus,Positive
vc e otario,Negative
basta stf anular golpe chamar dilma volta,Positive
psdb equipe geraldo alckmin dizem bolsonaro e tao estatizante quanto esquerda ocup,Positive
so brasil corruptos safados canalhas,Positive
igual faz,Positive
espero povo vote razao q movido gracinhas candidatos populistas q nada fizeram decorrer carreira politica votarei pq governou pais sp pt gov fed manteve estado prospero atesta competencia,Positive
entre geraldo alckmin jair bolsonaro luiz inacio lula silva marina silva pra vai voto pra presidencia brasil eleicoes,Positive
vergonha cara corrupto,Positive
peco desculpas formais putas incluilas maes et caterva menosprezar importancia oficio envolve somente prazer nada mal carter esperma fecundou ovulos,Positive
falou chuchu paulo preto pc psdb,Positive
excelente ideia genial como ninguem pensou nisso antes,Positive
espero q simcoloquem nenhum politico lugar senao,Positive
verdade a,Positive
cala boca jumento,Positive
voces nao protegem consumidor vcs enfiam faca costas,Positive
bomba logo apos flerte fascismo parabenizar acao policia bh barrar masterplano geraldo alckmin manda mensagem,Negative
voce geraldo alckmin disse nada nada sobre privatizar elefantes brancos ja tampas tantos penduricalhos parasitas costas segundo consta muros arrimo ninguem fala serio afff,Positive
devo depreender forma posmoderna nebulosa envergonhada melindrosa declarou voto ,Positive
que mane recuperacao coisissima nenhumaburacao negro q ser privatizado abertura cxpreta p sabermos qtas andam doacoes feitas psicopata cachaceiro meliante terrorista presidiario lullladrao terrorista assassina diulllmachega deu,Positive
para evitar oligopolios carteis podem existir mercado aberto devem existir orgaos politicos regulacao,Positive
ai desce pau geraldo alckmin aparece monte petistas apoiando pensando e petista,Positive
discursinho incompetencia ptpsdb socialistas estao mamando tempo gover evoluir nada chega mamadores estado vao bolsonaro guedes ministro fazenda fara brasil crescer deixou incompetentes,Positive
candidato alckmin tomou decisao certa esse lobista joao doria e rico vire financiar campanha manda lascar falar articulando passar tras quer ser indicado candidato presidente,Positive
por rezo todos dias pro geraldo alckmin morrer sofrendo,Positive
gua e molhada,Positive
geraldinho vc calado e bom saia politica vc so ganhava sao paulo porque paulistas tontos vc chance alguma eleger presidente,Negative
pois e dificil alguem corre risco pagar  reais litro gasolina ainda neste ano ainda achar pedro parente ta certo compreender lucro lucro  bilhoes maior governo esquerda conseguiu precisar afundar nenhuma plataforma,Positive
aliancas regionais pt devem ir pauta alianca prioritaria franca e geraldo alckmin corrida presidencial mas caso tensionamento interno psdb acirre tucano permaneca pareo tudo pode mudar twitterfolhapestatus ,Positive
entao chuchu unico jeito e votar lula,Positive
pagpu funcionarios petrobras funcionarios aumentou lucro pra reclamar disso e investidor e outro desses vivem procurando saco rico pra colocarem dentro boca,Positive
o povo parou ser gado politico hoje informacoes sabemos respondendo corrupcao inqueritoporque nunca pronunciou antes na hora promessa depois tacapau cidadao,Positive
hsrtwdle,Positive
sei fazem uma protecao bem legitima,Positive
ta imitando,Positive
um governo socialdemocrata serve uma coisa acalmar povo preparar terreno volta extrema esquerda s isso se deixar levar polidez flavio rocha geraldo alckmin joao doria fhc e acariciar inimigo perigosissimo,Positive
sr candidato proposta politica precos petrobras,Positive
os maiores investidores petrobras e consumidor brasileiro paga caro produto vendido barato paises vizinhos,Positive
sobe quer dizer dois anos entao havia caido e hummm,Positive
privatizar nica solucao nao tapem sol peneira,Positive
sempre pensando acionistas primeiro povo segundo lugar olhe la,Positive
precisamos alguem coragem defender povo nao deixar gasolina brasileira barata paises vizinhos,Positive
o sistema ajustes petrobras hj privatizada aumentos acordo c mercado internacional sobe todos dias isso e bom p,Positive
nao pagando conta agora nao ligacao preco ser barato antes nova politica aumentos essa forma q hoje e igual privatizada aumentos diarios inclusive aumentou hj novo isso e bom p,Positive
privatizar,Positive
obrigado provar ponto o preco sobe desde ,Positive
o picole chuchu ta pagando quanto pra mentir twitter pelo amor deus gpczj,Positive
hipocrita golpista canalha voces psdb iniciaram entrega petrobras governo entreguista fhc agora colocaram temer pfazer restante trabalho sujo nao adianta vir papinho nunca vencerao eleicao ppresidente so golpe acostumados,Positive
parabens sr fala solucoes genericas muita propriedade,Positive
quebtou bunda idiota,Negative
alckmin e esquerda direita povo mal sabe psdb pt criados separados pq fhc lula quiseram abrir mao ser presidente prol outro,Positive
entao o diz milhoes roubados obras rodoanel norte inacabada ja custou milhoes durante governo responde falaremos roubos metro,Negative
trabalho serio incansavel respeito cidadao geraldo e assim ele formando equipe competente ajudar brasil crescer novamente geraldo presidente,Positive
geraldo alckmin toma cha homenagem parada gay,Positive
querem reabrir propinodutos,Positive
tai pergunta tbm faria,Positive
falou candidato digito,Negative
vai defender populismopt emplacou empresa,Positive
picole chuchu derretendo prova e monte baboseira escreve,Negative
xmhdqxg,Positive
o petroleo queda livre dois anos pare querer discutir fatos,Positive
gostei video youtubewztdgqdccgam ajor olimpio detona geraldo alckmin na cara dura durante evento,Positive
premio coco gigante ano individuo pingo vergonha cara,Positive
jumento recebo sistema antigo aumento pagava barato a petrobras q servir brasileiro gerar lucro p acionistas americanos vc acha q privatizar elevarem preco combustiveis oq vai poder ser feito vc e pobre n burro tbm,Positive
lucrativa bem gerida esta falando governos pt certamente porque enquanto sob comando demitido caracteristicas beneficiaram empresas americanas,Positive
recuperacao voces psdb traicoeiros pais entregam todos recursos estrangeiros mentem descaradamente ignorantes recuperando outros partidos preservaram soberania canalhas golpistas traidores,Positive
seu perfil cheio fique la,Positive
foi projeto criou codigo defesa consumidor,Positive
seu comunista,Positive
oligopolio privatizar abrir mercado cortar concessao quem abre refinaria etc,Positive
onde pra saude,Positive
acho precisa estudar historia matematica economia se competencia,Positive
populismo pt pagamos hoje,Negative
petista e cego analise numeros pt deixou empresa petroleo endividada planeta criou maior escandalo corrupcao planeta  bilhoes devolvido cofres somente lava jato,Positive
existe concorrencia e mercado,Positive
mais querendo atencao se quisesse saber pesquisar ciro,Positive
k anos nada no governo petista roubo puro privatiza,Positive
hahahahahahahaha,Positive
le primeiro tweet,Negative
tem e privatizar merda,Positive
sempre acho uns videos perdidos q vontade sair botando todo lugar cantando pra juventude tucana desservico geraldo alckmin estado sao paulo t,Positive
papo reto peito aberto parabens geraldo futuro presidente,Positive
