"","text","comment_id","sentiment"
"693","amorim cexperiencia profissional devo entender entao greve ruim o povo entao deve protestar contra avisos impostos e e qnto perdem ccorrupcao twitterricamconsults tatus",1708,-1
"694","todos moderados brasil corruptos assassinos e genocidas os ultimos anos vimos muitos moderados trinta anos roubados moderado radical twitterblogdonoblats tatus",1711,1
"695","o povo ainda vai criticar ah hj vai",1713,-1
"696","todos moderados brasil corruptos assassinos e genocidas os ultimos anos vimos muitos moderados trinta anos roubados moderado radical",1714,1
"697","no concordo plenamente lula dilma e o pt quebrou petrobrs por isso ta gasolina nesse preo pois o presidente da petrobrs adotou essa poltica de preos q aumenta gasolina quase q tdo dia pq lula quebrou e roubou isso um lixo esse ladro lula",1715,-1
"698","e hipocrisia usar imagem roupa usa salario ganha puder comprar melhor roupa trabalho faria sentido incomoda e envolvimento crentes evangelicos apoio armas",1718,2
"699","um maiores mentirosos vi fala e economista e formado direito diz especialista tributario nunca ouviu falar austriacos foi executivo csn onde demitido ter causado prejuizo astronomico empresa devido queda minerio kkk",1719,-1
"700","jair bolsonaro causa desespero grande midia sabe e engracado parte populacao ainda hoje apoiaria intervencao militar chupa uva",1722,1
"701","marketing gratuito obrigado contribuicao e fundamental eleicao",1723,-1
"702","criatura digna ser eleita lixos disputa pra tomarem poder melhor ainda muitas ressalvar e resto e deus acuda",1726,1
"703","nao vejo hora subir rampa planaltovai acabar jornalecos esquerdao brasil vai ser pais melhor",1728,1
"704","por certo vcs divulgam algo assim acham algum efeito negativo contra acho tiro ta saindo culatra twitterfolhastatus ",1731,0
"705","ainnnn criticou jair bolsonaro tornou inimigo seita isso chama defender ponto vista retardado",1732,2
"706","e agora vai ser proximo presidente brasil chupa nao vao conseguir derrubar materias idiotasparabens presidente twitterfolhastatus ",1733,-2
"707","sempre certo twitterfolhastatus ",1735,1
"708","essa familia elegem politicos seculo inserido oligarquia velho coronelismo nordestino alinhado principais caracteristicas coroneis ciro segue estilo fala hiperbolica odorico paraguacu",1736,1
"709","quer falar candidato o conhece bem sua historia politica e marcada confusao ideologica mental passagem  partidos politicos vem oligarca ferreiras gomes tradicional familia politica cearense sobral estado ceara",1739,0
"710","a tradicional familia brasileira ainda esperanca brasil melhor bolsonaro ipdjf",1740,1
"711","a tradicional familia brasileira ainda esperanca brasil melhor bolsonaro ipdjf",1741,1
"712","algumas pessoas ficam chocadas passar italia factor jair bolsonaro poder vir ser presidente brasil eu fico satisfeito assim aconteca as politicas permissivas corrupcao governos anteriores levaram resultados",1743,1
"713","demite inutil entao",1747,-1
"714","exatamente situacao acontece diversos lares professor podemos desistir fe dia vai dar certo mesmos pegarmos armas destituir toda corja larapios",1750,0
"715","esta e conta medidas tomadas governo cortar custos sera outras alternativas formiga o governo tocou maquina cortou quaisquer privilegios amigos fez apenas populacao sofrer onus por outras",1751,0
"716","mas primeiro turno gente vota liberal verdade acha matar quer privatizar petrobras",1753,0
"717","eita edicao deste domingo foice sp veio tudo novo cima presidente duas materias capas insinuando sempre e ditador instavel opinioes pura manipulacao contexto lixo bolsonaro",1755,-2
"718"," juizesonu habeas corpus unico dia negado o lula vai ficar livre sim amiguinho e olha q falando apenas condenacao muitas virao ai",1756,0
"719","mentir afetam direitos outras pessoas achei q liberais contra achava q liberdade individuo iria onde comecava liberdade outro individuo",1757,-1
"720","a conta chega todo dia amigo inclusive pra tendo reajuste diesel quase semanalmente fizeram greve nome categoria ta achando ruim faz",1758,0
"721","seu oportunista aqui e outra coisa acabar ne caradepau abra mao de exemplo homem twitterpoderstatu s",1759,-1
"722","nao vai processar pq falou pesquise e concorda vote nele simples assim",1761,0
"723","gostei video youtubetqjdjxuoaae lei coes  jovem pan sabatina jair bolsonaro",1762,0
"724","correio popular campinas hoje",1765,0
"725","vc deveria ouvir melhor presidente diz ttunuki",1769,1
"726","vagabundos por favor acabe sera maior decepcao historia chegares la dialogar ordem progresso",1773,-1
"727","e assim culpar virou politicamente correto gente chata imbecilidade twitterpopeyeharcorestatus",1776,1
"728","me leva tb favor pq governada ferreira gomes aqui fortal vejo diferenca pro desgoverno temeroso",1777,-1
"729","o quero dizer e candidato faz apologia estupro homofobico machista elogia torturador aparece video dizendo mulheres devem ganhar mesma coisa homens acredita lula preso provas conveniencia total",1780,-3
"730","voce bateu palma pra maluco dancar chegaram boletos",1781,-1
"731","quem ta pedindo intervencao maluco",1782,-1
"732","ahahahahh ain machista",1783,-1
"733","essa uol e imprensa mediocre heim ataca dia sim outro lamentavel",1786,-2
"734","nos anos  defendeu novo golpe militar guerra anosbolsonarodefendeunovogolpemilitarguerrashtml o verdadeiro bolsonarinho paz amor",1789,1
"735","louco alienado vive pedindo golpe militar nome correto pra lorota intervencao militar",1790,-1
"736","existe alguem demagogo melhor ja ir acostumando tomar toba ne cambada ignorantes bolsonarono twitteruolnoticiasst atus",1791,0
"737","ao vivo",1792,1
"738","hoje e normal desrespeitar descaracterizar simbolos nacionais brasil brasilacimadetudo twitterrevistacrusoestatus",1794,1
"739","pode passar despercebido e absurdo deste pais agora perguntamos proibir importacao glock praticamente obrigar usar chama taurus quem ganhou isso piada",1795,-1
"740","saquei sao marcas xampu frascos fundo foto normalmente ta escrito nome grande geralmente frances acima xampu eureca",1796,1
"741","alguem ae quer tiro pe vilas bostasdesde sempre cagando ter brasil limpo youtubewatchvzcivz mlu",1797,1
"742","um voz adolescente  seguidores pois sabe diz chame papai mamae conversa e adulto",1799,0
"743","vc preocupado ser eleito ou lutar povo vc ex militar sabe q intervencao salvaria povo",1800,0
"744","alguem lembra genio e caso petrobras autossuficiente tecnologia exploracao vejam recurso natural mas aliou quadrilha temer desmonte companhia levou greve caminhoneiros sabe tudo twitterjairbolsonarostatus",1803,3
"745","bota viola saco fica caladopois dessa resposta capitao honesto argumentos d terminaram",1804,1
"746","meu deus cada porcaria gente le o santo honesto lula dilma vai estudar filha bolsonaro",1805,2
"747","melhor comentario kkk",1813,1
"748","e vc sendo mulher concorda infelizmente vivemos pais onde propria mulher e machista muita mulher acha certo ganhar menos acha certo ter ficar sozinha trabalhos casa etc",1820,1
"749","o horror brasil inteiro e ter incapaz desse poder frase feita papagaio repete ta ansioso debates ta ai previa youtubefvakiweaa",1821,-2
"750","necessario gradativamente faca extincao bolsa familiaprogramas qualificacao insercao dessas pessoas mercado trabalhotem acabar assistencialismo criar oportunidades pais todos possam produzir viver proprio recurso",1822,0
"751","tipo falou q nascem  milhoes criancasano ai cara inclusive estupido bernardo disse q mentiu pq nascem  milhoes onde erro nascem  milhoes qlqr jeito isso e dado gemeralista delimitar fala",1823,-1
"752","as minorias curvar maiorias jair bolsonaro estado cristao e pau filho pura facebookrobinsonpadil haposts",1824,0
"753","fica tranquilo ganhara primeiro turno o senhor preocupacao  turno",1828,4
"754","d longe problemas d saude bucal s principal fator p prematuridade gasto utineo brasil e carie como disse bito n e citada estudos bolsonaro fez q melhor sabe nesse episodio cagou boca",1831,0
"755","me coisa util q veio mente disse",1833,1
"756","nao entendi liberalismo texto e liberal e sindicalista militar reacionario sempre agiu pr estado",1835,-1
"757","ai nazista esses ai turma os idiotas defendem intervencao militar",1837,-1
"758","por jair bolsonaro ouvido",1839,0
"759","certeza vai rever possiveis ministros p cometer erro grotesco outros",1844,-1
"760","rejeicao candidato jair bolsonaro chegando  mulheres que dado interessante",1848,1
"761","show bola o maior problema brasileiro governos municipais estaduais federal atrapalham empreendedor",1850,1
"762","alem honestidade importante precisa saber fazer direito tbm digo adiminitrar nao nao funciona",1852,0
"763","o apoiadores dessa greve e responsavel resultado twitterrodzeidanstat us",1860,1
"764","podiamos fazer vaquinha trazelo pra ca quem sabe reduziria metade imposto renda diminuiria estado aumentaria oferta emprego pib jogaria duro governos socialistas sem falar e cristao temente deus",1862,-2
"765","nos anos  bolsonaro defendeu novo golpe militar guerrafolha jair bolsonaro peca hoje causa passado pensou entraria politica ficaria la igual pinguim geladeira hoje nada e presidenciavel agora e cobrado passado",1863,-2
"766","a grande midia refuta apontar lider disparado pesquisas pre candidato presidencia republica eu afirmo todos porque jair bolsonaro psl frente pesquisas a resposta e simples porque facebookpsltaubatepos ts",1864,0
"767","this poll was taken at the hq of and democratic party in real life maga ggloboeconomianotic iataxadesempregoeuamenoranosghtml",1865,1
"768","bom dia gostaria saber senhor ganhar presidencia vai diminuir numero deputados senadores vai haver cortes nesses gastos absurdos pais seres servem aprovar leis beneficiam si proprios",1868,1
"769","mesma coisa imposto sindical por precisa existir se sindicatopartido aooio simpatizantes deveria ser facil conseguir apoio espontaneo",1870,1
"770","viu voto sobre cadastro positivo menos  dias",1874,1
"771","radicalismo buscar verdade foda ser radical voces querem gente fraquinha pra pisar cima",1875,0
"772","sr pretende diminuir ministerios",1876,-1
"773","to impressionado sqn com a quantidade de gente que votava no psol e agora votam em rsrsrs",1878,0
"774","sr jair bolsonaro nome e agnaldo salvador duvida voto ainda vou fazer pergunta sr responder agradeco se sr eleito presidente sr vai diminuir numero ministerio acabar roubo cofre publicos",1879,-1
"775","enquanto povo acredita conto carochinha salvadores patria pais sempre continuara assim lama acorda povo besta",1880,-1
"776","diziam sarneycollor fhc na epoca eleicao aparece santo pra tudo quanto e lado prometendo salvacao e povo lascao povo besta politico e tudo igual olha lado adoca boca povo passa eleicao merda jeito",1882,0
"777","presidente fraco",1883,-1
"778","direito escolha gracas exercito brasileiro lutou contra bando auto rotularam ativistas verdade terroristas queriam implementar comunismo transformando brasil nova cuba",1886,0
"779","muito bom video o brasil precisa alguem preocupe menos si nacao assim poderemos acompanhar desenvolvimento tecnologico parar ficar comendo poeira outros paises brasil coitadinho cansado disso bolsonaro presidente",1887,0
"780","o parente e tao competente existe investigacao andamento sobre liberacao emprestimo bilionario socio",1889,1
"781","bom dia presidentea sociedade clama presidente justo imposto unico icms unico brasil combustivel justo sociedadee principais saudeeducacao seguranca com pouco faz sabe onde precisa comecar limpando mafia brasilia estados",1891,2
"782","tratamento agua potavel e veneno jezus amado",1892,1
"783","passava cima hora desses vagabundo bolsonaro",1898,-1
"784","ai futuro presidente todas areas tecnologia bem vindasfavor peco olhe area games senhor veja todo potencial setor oferecedesde programacao consumidor final",1905,-1
"785","bandido bom e bandido preso progressao pena indulto outras regalias trabalhar enxada",1914,-2
"786","petistas hoje ocupam cargos publicos silencio covarde cinismo ti",1916,-1
"787","muito bom deixar mst invadir quebrar drones preservacao mata ciliar vai garantir oferta agua tecnologia",1920,0
"788","petistas hoje ocupam cargos publicos silencio covarde cinismo ti",1921,-1
"789","deputado existe pesquisa primeiro mundo nesta area brasil feira propria embrapa universidades irresponsavel valorizar br pior demonizar universidades simplesmente redutos esquerdistas",1923,-1
"790","bom dia presidente",1926,1
"791","bolsonaro dar jeito sair bem debates decisivos campanha eleitoral infelizmente povo gosta pessoas falam pensam nao minta omita segurada palavras tudo ira dar certo",1928,1
