Date,Sentiment,comment_id,sentiment
03/10/2014 00:04,aecio bate mulher machista nao respeita mulher destratando luciana aeciomachista aecioneves,20071,-1
03/10/2014 00:04,fugindo tema corrupcao fantasmas passado sim tinhamos memoria curta internet ai ajudar lembrar,20076,-1
03/10/2014 00:04,aecioneves falou bem vamos ver ovo frito vai falar agora,20081,0
03/10/2014 00:04,aecioneves egoista voce quer pancar tudo sozinho quer dificultar trafico drogas pra sobrar farinha p voce ne,20086,-2
03/10/2014 00:04,aci brasil hojeaciaig ta bom pra debatenaglobo voteaciaig aci,20092,1
03/10/2014 00:04,conquistou voto unico profissional debatenaglobo,20101,0
03/10/2014 00:04,seguro debate nao sob abatimento furacao marina acometeu ha dias,20104,1
03/10/2014 00:04,aci tema livre voce faz espetaculoaciaig exato presidente aci,20107,1
03/10/2014 00:04,voce preferia ser mal lavado vale meio limpo fedendo,20109,2
03/10/2014 00:03,nao sabe diferenca concessao privatizacao nao sabe q real criado itamar franco,20117,2
03/10/2014 00:03,certamente nao brasil hoje melhor debatenaglobo fhc vendeu vale,20120,1
03/10/2014 00:03,nao espetaculo posicionamento politico defesa interesses populacao fica quieto sabedenada,20121,0
03/10/2014 00:03,fala lindo dama perdia,20123,1
03/10/2014 00:03,sao roto esfarrapado fazendo sobre denuncia corrupcao,20126,0
03/10/2014 00:03,qer confundir eleitor assim c programa voltado defesa dh totalmente adwapg d,20128,-1
03/10/2014 00:03,boa falou verdade 0aw9ale respondeu pifio pra auem quer ir turno debatenaglobo,20129,-1
03/10/2014 00:03,direto veia rss eleicoes debatenaglobo acordabrasil,20137,0
03/10/2014 00:03,nojo desse risinho debochado,20138,-1
03/10/2014 00:03,quantos tiros pra dar game toda vez voce falar plano real,20149,1
03/10/2014 00:03,debatenaglobo luciana genro diz sao sujo falando mal lavado questao corrupcao,20153,1
03/10/2014 00:03,aecioconfirma brasil melhor so fim inflacao,20155,1
03/10/2014 00:03,aqui senador forte firme,20156,2
03/10/2014 00:03,voce dilma sao sujo falando mal lavado debatenaglobo,20165,1
03/10/2014 00:03,brasil nao hoje nao psdb plano real fim inflacao aecioconfirma,20167,1
03/10/2014 00:03,odeio desgracado vai toma cu vai toma cu monte bosta,20171,-1
03/10/2014 00:03,parece sujo falando mal lavado debatenaglobo,20179,0
03/10/2014 00:03,disse verdade agora falar sujo falando mal lavado debatenaglobo naoareeleicaodedilma,20191,0
03/10/2014 00:03,aci parecem sujo falando mal lavadoaciaig critica debatenagloboaciaig aci,20203,-1
03/10/2014 00:03,todo mineiro q conheco idolatra,20204,0
03/10/2014 00:02,custo brasil mostra necessidades brasil nao fez nao vai fazer diferente psdb,20211,0
03/10/2014 00:02,0awv9ajm espalhe avise humildes sao nao lhlusvarghi blogspot espalh avise humildes porque html spref tw 0awv9aiu rt0awv9ajq,20223,1
03/10/2014 00:02,aci vamos rever fator previdenciario pq peso nao impacte vida milhoes aposentados brasileirosaciaig aprovado ppsdbaciaig aci,20224,1
03/10/2014 00:02,aci voce sabe governo melhor aciaig assim falou aci,20227,1
03/10/2014 00:02,mudei voto vou votar,20228,-1
03/10/2014 00:02,debatenaglobo duvida acho vai ser articulada coerente tera voto,20232,1
03/10/2014 00:02,vez nenhuma duvida candidato preparado consistente aecioconfirma mudar historia brasil,20233,2
03/10/2014 00:02,0awv9ajm aecioconfirma goiaseaecio melhor primeiro segundo blocos debate 0awv9ajq aecioconfima viradadoaecio,20239,1
03/10/2014 00:02,aecioconfirma debatenaglobo preparado temperatura twitter g globo politicaeleic oesdebate presidencial temperatura twitter html utmaf8 source twitteracy utmaf8 medium socialacy utmaf8 campaign g 0awv9aiu,20242,1
03/10/2014 00:02,melhor parte segundo bloco mencao fernando henrique cardoso aplaudido,20244,1
03/10/2014 00:02,debatenaglobo ficou claro ganhasse mandaria fhc aecio anao politico precisas aprender nao entregar segredos,20245,-1
03/10/2014 00:01,continuam ficar derrubando hashtags pro aecioconfirma ai fica dificil ne,20246,-1
03/10/2014 00:01,ninguem debateu fato ter ficado escancarado combinacao debate everaldo vergonha brasilmarina,20248,-1
03/10/2014 00:01,incentivo dedicacao escola vai criar poupanca jovem aecioconfirma,20250,0
03/10/2014 00:01,aci fantastico rt aecioconfirma queria debate so nanicos geram barulho aciaigaiaci aci,20251,1
03/10/2014 00:01,queremse eternizar bem pior,20255,-1
03/10/2014 00:01,cade desmontando dilma falando foro sao paulo aecioconfirma,20260,1
03/10/2014 00:01,todos ficam dizendo governo precisa dar dar dinheiro vai vir onde imposto,20261,-1
03/10/2014 00:01,vao melhorar ainda qualidade educacao parana soubeto vouvotaraecio aecioconfirma,20264,-1
03/10/2014 00:01,alguem avisa ponto eletronico bater nelas falar porto cuba decreto bolivariano,20270,0
03/10/2014 00:01,sorrisinho ironico aecioneves so faz pensar q melhor representante posto descaso politico,20273,-3
03/10/2014 00:01,vc q bater marinasilva caso contrario nao vai p segundo turno,20276,0
03/10/2014 00:01,sempre achei preparado aecio,20278,1
03/10/2014 00:01,sempre melhor saindo frente todos aecioconfirma,20279,1
03/10/2014 00:01,tema livre debate desnorteado debatenaglobo,20281,-1
03/10/2014 00:01,futuro presidente extremamente preparado,20283,1
03/10/2014 00:00,eleito transformara bolsa familia direito constitucional nao continuar sendo usada moeda politica,20285,0
03/10/2014 00:00,dna fala alto,20286,0
03/10/2014 00:00,aecioneves vou tentar acreditar vc,20288,0
03/10/2014 00:00,nao sei vcs toda ansiedade antes comecar debate agora leve feliz dando show aecioconfirma,20290,1
03/10/2014 00:00,aecioconfirma votem aecio candidato responsavel competente robusto realista melhorar brasil,20293,4
03/10/2014 00:00,vc otimo debate vou estar satisfeito vc proximo presidente,20302,2
03/10/2014 00:00,brasil merece melhor,20304,1
03/10/2014 00:00,certeza ficando claro populacao brasileira unico capaz mudar brasil aecioconfirma,20306,1
03/10/2014 00:00,nao ta bom foto nao amigo muda,20311,2
03/10/2014 00:00,aecio ta melhor,20312,1
03/10/2014 00:00,eduardo jorge nao fazendo apologia otimo falou bem aecio tambem qdo falou conchavao,20313,1
03/10/2014 00:00,marina aprendeu bater mentir direitinho casa pt,20314,-1
03/10/2014 00:00,nao nao votar nao,20317,-1
03/10/2014 00:00,satisfeito posicoes firmes coerentes candidato estamosnosegundoturno aecio,20318,1
02/10/2014 23:59,justica feita ta firme assertivo criticada destempera,20320,2
02/10/2014 23:59,aci sorriraciaig charmoso inteligente aciaig aci,20326,2
02/10/2014 23:59,brasil precisa longe melhor preparado aecioconfirma,20329,2
02/10/2014 23:59,brasilmarina marina sao melhor falam centrados euvotomarina,20330,2
02/10/2014 23:59,neste bloco melhor segue firme tambem bem,20331,2
02/10/2014 23:59,mineiro charmoso elegante verdade adoro nele inteligencia fina ironia ficagato,20334,2
02/10/2014 23:59,atualidade melhor p governar pais,20335,1
02/10/2014 23:59,sempre melhor saindo frente todos aecioconfirma,20336,1
02/10/2014 23:59,vai conquistando votos pro segundo turno melhor ate agora,20345,1
02/10/2014 23:59,proveitoso aecioconfirma,20348,1
02/10/2014 23:59,caracteres convencer votar,20351,-1
02/10/2014 23:59,excelente ja ganhou,20354,1
02/10/2014 23:59,aci grato empenho governador prol candidatura vamos mudar pais aecioconfirmaaciaig aci,20355,1
02/10/2014 23:58,debatenaglobo diz luciana sabe programa marina melhor,20358,1
02/10/2014 23:58,fim segundo bloco desta vez ainda incisivo estara segundo turno vencer pt aecioconfirma,20360,-1
02/10/2014 23:58,saindo bem firme bem preparado aecioconfirma,20364,2
02/10/2014 23:58,tema relevante iai,20365,1
02/10/2014 23:58,melhor devia votar debatenaglobo,20366,0
02/10/2014 23:58,preparado demais experiencia competencia clareza aecioneves debatenaglobo,20369,1
02/10/2014 23:58,debatenaglobo pra cair matando bate pode bater bate vontade pt,20371,1
02/10/2014 23:58,lado perverso aparelhamento maquina publica pior marca governo pt aecioconfirma,20372,-2
02/10/2014 23:58,aci frase enquadra perfeito perfil politico rico haha tao cinicoaciaig debatedaglobo dilmaaciaig aci,20374,2
02/10/2014 23:58,aecioconfirma goiaseaecio melhor primeiro segundo blocos debate,20377,1
02/10/2014 23:58,vai fazer poupanca jovem p estimular estudantes nao abandonares estudos aecioconfirma,20381,0
02/10/2014 23:58,espero povo brasileiro consiga realmente decidir fazer voto consciente,20385,1
02/10/2014 23:58,pais nao merece ser estuprado pt aecioconfirma,20389,-1
02/10/2014 23:57,ta achando debate ta lindo ver adw aecioconfirma,20399,1
02/10/2014 23:57,todo mundo ve ate ve igual dilmamaisbrasil,20403,0
02/10/2014 23:57,melhor candidato ano aecio,20408,1
02/10/2014 23:57,dilma falar vaca nao voa pig vai dizer falso,20410,-1
02/10/2014 23:57,adoro ver aecioneves falando simpatico firme cativante igual maluf,20412,3
02/10/2014 23:57,alguem corrija errado nao vi serra eleicao passada pedir honras fhc fez aecioconfirma,20414,-1
02/10/2014 23:57,sao parca role ja trombei peixoto gomide,20415,0
02/10/2014 23:57,forca confiante segundo turno domingo aecioconfirma,20417,1
02/10/2014 23:56,preparado lider nato carismatico objetivo claro acabar inflacao alem manter programas sociais,20423,2
02/10/2014 23:56,melhor duvidas ate agora,20425,1
02/10/2014 23:56,marina inconsistente nao ter palavra quero coerencia poder adw aecioconfirma,20427,-1
02/10/2014 23:56,melhor brasil presidente parana aecioconfirma betoricha,20434,1
02/10/2014 23:56,verdade dita 0awv9alo turno digno debatenaglobo foradilma forapt brasilmarina soumarina,20435,1
02/10/2014 23:56,infinitamente melhor,20436,1
02/10/2014 23:56,vao ampliar investimentos portos paranagua antonina soubeto aecioconfirma,20438,-1
02/10/2014 23:56,onde luciananaglobo tirou programa igual aecioneves,20441,0
02/10/2014 23:56,capacitado acordar gigante adormecido dorme companhia corrupcao pt aecioconfirma,20442,0
02/10/2014 23:56,melhor debate ia votar campos marina longo campanhas debates nao nao votar,20444,-1
02/10/2014 23:56,aecioconfirma voto convicto brasil merece aecio presidente domingo primeiro passo virada,20450,0
02/10/2014 23:56,simpatico charmoso aecioconfirma,20451,2
02/10/2014 23:56,unico nao vai la frente papel preparado disparado debatenaglobo aecioconfirma,20452,1
02/10/2014 23:56,melhor opiniao antes candidatar ja torcia pra votar nele pq admiro trablho porem,20453,0
02/10/2014 23:55,programa poupanca jovem jovens ajuda financeira pconcluir ensino medio aecioconfirma,20458,0
02/10/2014 23:55,aci garantiu voto vez alem injusto massacre mexeraciaig aposentados afinal direitos q conquistadosaciaig aci,20464,-1
02/10/2014 23:55,aecioconfirma preparado ser presidente,20468,1
02/10/2014 23:55,vamos ate agora otimo viva fhc aecioconfirma,20471,1
02/10/2014 23:55,fizer direito brasil jeito veja realizacoes saude youtube watch v mvdjyq jfwtq 0awv9aiu aecioconfirma,20478,0
02/10/2014 23:55,aecioconfirma competende coerente segundo turno,20479,1
02/10/2014 23:55,destruindo debate bom ter citado fhc mostrou carisma respeito todos,20480,1
02/10/2014 23:54,nao aguentamos improviso incompetencia domingo vamos votar aecioconfirma,20491,-1
02/10/2014 23:54,citado fhc presente debate aplaudido presentes globo,20493,0
02/10/2014 23:54,candidato seguro tirar pt poder mudar brasil verdade aecioconfirma,20494,1
02/10/2014 23:54,dificil metro ta igual,20496,-1
02/10/2014 23:54,eleitoras todas amarelo adoooro aecioconfirma debatenaglobo,20505,-1
02/10/2014 23:54,quero brasil melhor voto aecioconfirma,20510,1
02/10/2014 23:54,ta hora ser agressivo proximo bloco desce degrau promove discussao passional gagueja,20513,-1
02/10/2014 23:53,fator previdenciario absurdo aecioconfirma,20520,-1
02/10/2014 23:53,bom interacao vcs candidatos pois voces estao ai esclarecer duvidas,20521,0
02/10/2014 23:53,aci vamos apresentar proposta reforma tributaria primeira semana governo diminuir carga tribuariaaciaig diz aci,20522,-1
02/10/2014 23:53,fatorprevidenciario psdb criou ta la lei chama ma fe fingir q nao sabe verdade,20525,0
02/10/2014 23:53,melhor brasil aecioconfirma,20526,1
02/10/2014 23:53,parabeniza pte fernando henrique presenca debate horario politico esquecido,20530,-1
02/10/2014 23:53,entendi errado ta pedindo emprego caso eleito debatenaglobo,20534,-1
02/10/2014 23:53,vale lembrar partido criou fator previdenciario ficadica dilmamudamais debatenaglobo,20539,-1
02/10/2014 23:52,vamos combinar rapaz nao feio aecioconfirma,20542,-1
02/10/2014 23:52,aci voce disposto conversar sobre tudoaciaig cuidado candidato fidelex hahahahaaciaig aci,20544,1
02/10/2014 23:52,melhor brasil aecioconfirma,20545,1
02/10/2014 23:52,fogo vamos votar cara bom,20546,0
02/10/2014 23:52,bem preparado debate,20547,1
02/10/2014 23:52,aecioconfirma aecio surfando debate concentrado incisivo virada comecou segundo turno,20550,0
02/10/2014 23:52,rt aecio p dilma imagina setor telefonia q funciona tao mal maos diretor nomeado senhora aecioconfirma,20558,1
02/10/2014 23:52,leve debate bem tambem,20561,0
02/10/2014 23:52,puxada fhc chamado eduardojorge unir projeto,20562,0
02/10/2014 23:52,linguagem simples pro povo entender didatico parabens mudabrasil aecioconfirma debatenaglobo,20565,0
02/10/2014 23:52,candidato devia tentar carreira stand up vaidoso nao resiste fazer gracinha pra tirar risinhos audiencia,20567,1
02/10/2014 23:52,saude assunto serio sabe disso olha ja fez saude aecioneves br aecioconfirma,20574,0
02/10/2014 23:52,pode ganhar eleicoes tirar pt verdadeiro voto util mudanca,20575,2
02/10/2014 23:51,brasil melhor aecioconfirma,20584,1
02/10/2014 23:51,mentira proprio psdb aprovou maldito fator,20587,-1
02/10/2014 23:51,aecioconfirma matando pau debatenaglobo longe preparado p presidir brasil,20589,1
02/10/2014 23:51,aci vergonhoso acontece empresas publicas petrobras saiu paginas economia policiaisaciaig diz aci,20594,-1
02/10/2014 23:51,vai fazer correcao tabela imposto renda assegurar isencao faixa maior assalariados aecioconfirma,20603,-1
02/10/2014 23:51,manda bem demais debate carismatico simpatico preparado aecioconfirma,20605,3
02/10/2014 23:51,forma alguma falou porque conversou centrais sindicais vao encontrar solucao,20609,-1
02/10/2014 23:51,pediu p plateia parar d aplaudir debate anterior apresentador q pedir p pararem vaiar,20610,1
02/10/2014 23:51,enche orgulho preparado serio parceiro povo nao aguenta ser parasitado,20613,1
02/10/2014 23:51,cinico fala d desoneracao tributaria qdo onerou mg altos valores inclusive aumento luz outros debatenaglobo,20614,-1
02/10/2014 23:51,acho aecio neves unico preparado,20619,1
02/10/2014 23:51,aecioneves figura estranha nada confiavel nao compraria banana delle debatenaglobo,20624,0
02/10/2014 23:51,brasil cemiterio obras inacabadas pq governos ptistas sao incompetentes atencao c infra estrutura diz debatenaglobo,20627,1
02/10/2014 23:50,aci sobre custo brasil logistica pessima qualidadeaciaig sistema tributario aciaig confuso complexo onerosoaciaig aecioconfirmaaciaig aci,20653,-1
02/10/2014 23:50,aci obrigado fhc presenca aecioconfirma,20654,-1
02/10/2014 23:50,debate bom globo aecioneves simpatico seguro propostas mostrando porte presidente vamos virada pra ganhar,20655,3
02/10/2014 23:50,aci sendo fofo amei voce posso conversar qualquer assuntoaciaig debatenagloboaciaig aci,20657,1
02/10/2014 23:50,aci mandou lata vai continuar sendo senador aciaig debatenaglobo eleicoesaciaig aci,20658,-1
02/10/2014 23:50,bem debate leve solto confiante forapt dilmafraca ptralhas,20660,1
02/10/2014 23:50,tomava cuidado pegador,20666,1
02/10/2014 23:50,candidato deveria sofrer punicao pedir aplusos fhc plateia dilmamudamais debatenaglobo,20670,0
02/10/2014 23:50,mito cara inteligente levantou bola nao soube aproveitar eduardojorgemito,20673,1
02/10/2014 23:50,exequivel vou colocar vocabulario mina vao pira ficandoculto,20679,-1
02/10/2014 23:50,pode destruir imagem aqui qualquer,20684,0
02/10/2014 23:50,use termo engavetador digno,20685,1
02/10/2014 23:50,curtindo mto tb mega simpatico,20688,1
02/10/2014 23:50,nao entendi comportamento amoroso hahahahahahahaha,20689,1
02/10/2014 23:50,realmente mandando bem impressionante nao tucano pintou campeao,20694,1
02/10/2014 23:50,vc converso tudo noooosssssa p lindo debatenaglobo,20696,1
02/10/2014 23:50,espetaculo nesse debate firme seguro tranquilo simpatico presidente aeciopresidente aecioconfirma,20699,7
02/10/2014 23:50,cara ta comando cumprimenta fhc presente debate ovacionado aplausos,20702,0
02/10/2014 23:50,faz tabelinha razoavel aecio rolou ate aplauso aecio dominou bloco,20704,0
02/10/2014 23:49,esconderam fhc campanha inteira agora exalta nefasto ultimo recurso ajuda painho,20707,-1
02/10/2014 23:49,nao respeita regras debatenaglobo vamos crer sendo presidente ira respeitar constituicao,20715,0
02/10/2014 23:49,flertando vivo apoio retirar candidatura apoiar pv,20720,2
02/10/2014 23:49,bom humor sempre presente aecioconfirma,20726,1
