text	sentiment
vei nordeste votou dilma   fuderrrr	positivo
elecciones brasil dilma     aecio    marina    pensar desde los medios insistian marina  	neutro
foooooooogo dilma	neutro
pra fechar chave ouro segundo turno dilma vai ser reeleita hahahahahahahaha	positivo
rousseff set to face brazil run off brazilian incumbent dilma rousseff won most votes in presidential electio  tinyurlltvuzst	positivo
valeu  brasilllll     ja sufocamos pt  turno segundo turno  iremos derrotar dilma       	neutro
toda la mierda dilma y lula dijeron marina ahora van tener tragarse conseguir apoyo ella en vuelta 	negativo
olha  nao manifestar rua escondida mae pra final contas ficar dilma aecio 	negativo
nesse momento votos apurados  dilma    aecio pergunta faco acreditar pesquisa 	neutro
dilma nao bolsa familia   ngm quer trabalhar ne fera  	neutro
dilma ganhando nordeste  desta vez ganha pouca vantagem  enfim  sofrido povo nordeste acorda  	positivo
facebook  todos odeiam dilma  poucos sao apoiam menos aprovam governo 	negativo
nao acredito dilma vai pra segundo turno nao reclamem malditas bolsas assistencialistas  nao fazem  	neutro
dilma ganhado aecio minas kkkkkkkkkkkkkk aecio futuro certo pro pais sim	neutro
  melhor dilma ne gabs hahahah	positivo
dilma milhoes votos frente aecio  oque vai acontecer milhoes votaram marina    	neutro
dilma arcao fico dilma	neutro
fico impressionado existe tanta gente reclama br vota dilma	positivo
dilma rousseff y aecio neves jugaran la presidencia brasil en la segunda vuelta  dlvritvfc	negativo
mato grosso daecio   dilma 	neutro
 todos ali dilma melhor miga	positivo
pau cu dilma   pau cu votou nela  pau cu garotinho  pe cu pezao  porra  to puto povo idiota caralho	negativo
 partido  psdb  desse aqui  nao sustento parasitas  aecio  dilma   genro  levy etc pictwitterrmezbvwdu	neutro
voces dizendo votar aecio dilma igualmente ruim morrao	negativo
migos aecio deixou sim   aprovacao n ganhou aqui causa programa governo povo acha vai acabar tirar dilma	neutro
nao dilma nao       vsf pra qm voto nela	neutro
aecio dilma trocar seis meia duzia	negativo
eleicoes estado rj  dilma ganha marina silva segue total urnas apuradas popmundi	positivo
  dilma quis ser chamada assim caiu gracas povo  uso atualment neologismo  nao gramaticas	neutro
aecio disse q vai qualificar beneficiarios bolsa familia  pobre la quer qualificacao  quer dinheiro mao  votam dilma	neutro
vcs acham todos problemas brasil eh culpa dilma   esquecem existe deputados prefeitos governadores  senadores	neutro
dilma aecio prefiro catra  	neutro
falei pra mae dilma tava frente resposta brasileiro nao aprende  povo burro	negativo
aecio passa dilma segundo turno  daleeee  dilma sapatao	neutro
medo povo ser ainda burro segundo turno votar dilma ganhar	positivo
dilma ganhar ole ole ola 	positivo
aecio vai dar peia dilma petrolao debates 	neutro
agora merdanao  sei dilma fez nao  sigam vida pra frente subam tag seguraoforninhofifthharmony	negativo
 ok n sei politica dizer q dilma melhor q aecio icon lindo amei	positivo
 vai  so nao pra falar vai disputar c dilma	neutro
dilma ve  	neutro
  los electores brasilebenefician un modo u otro  los programas sociales del gobierno del pt dilma	positivo
vcs tao falando aff aecio dilma  hora votar marina ninguem votou ne euvoteimarina	neutro
   tudo pra chegar votar dilma hoje  pictwitterrdxbrpiwu 	neutro
votar dilma voltar ex namorada  voce sabe nada vai mudar  assim volta	neutro
tirando parte nortenordeste so conhece dilma causa bolsa familia  lamentavel	neutro
engracado vaiaram dilma copa votaram nela hoje melhor nao ter vaiado	positivo
vaiaram dilma estadios  fizeram protesto ano passado  hoje votou nela brasil n vai pra frente msm	neutro
vem discursinho preconceituoso dilma lidera nordeste pq causa bolsa familia so bolsa aqui nordeste  	neutro
brazil   presidential result    counted  dilma        mil aecio neves         marina         eleicoes	neutro
 tecnicamente dilma perdida neves silva sumam   votos aeciosambandonadilma	neutro
amigo governo dilma muita corrupcao  escandalos	positivo
sinceramente   p entender povo  sofrer votou dilma  fizeram tudo ano passado p nada  povo hipocrita   	positivo
brasil con dilma potencia  viene el cambio con marina silva  entendimos nada pero hacemos cuenta si	neutro
dilma aecio segundo turno eleicoes	positivo
uyuyuy diria pinedo dilma  y aecio  	neutro
gente sinceramente vcs tao reclamando dilma tal povo manifestou votou nela	positivo
aecio tao bostaaaaa espalhou pros quatro ventos revolucionou minas gerais dilma ta ganhando lavada la  chupa	negativo
aecio  bjs    dilma	neutro
 cara todo mundo gosta brechas q dilma hora mimimi todo mundo eh antipetista td q morre	neutro
hehehe dilma x aecio  disse    sujo mal lavado eleicoes	negativo
pra ser sincero nao acho ganha  acho dilma reelege anos pt governo	positivo
vao tirar dilma gasta dinheiro vibradores vao colocar aecio vai gastar dinheiro po inteligente	positivo
eleicao tera segundo turno dilma aecio neves  dlvritvfc	neutro
voto dilma criar nova lei onde so entra faculdade avaliacao tweets	positivo
dilma ta longe ser candidata ideal  dilma aecio  mil vezes dilma 	positivo
ainda tou duvida menos pior  dilma aecio	negativo
povo vota dilma bosta cabeca	negativo
comunicacao votou aecio matina  segundo turno vamos votar consciencia  nao voltar dilma  euvoteimarina	positivo
dilma ganhar  menos consciencia nao ajuda voto	neutro
gigante acordou ainda votou dilma     melhor ta dormindo 	positivo
boa noite f   dilma vai ganhar novo	positivo
vcs nao entendem nada politica ficam culpando dilma	neutro
iiiii otariosss  dilma vai ganhar	positivo
disputa presidencial tera  turno urnas apuradas  dilma aecio     marina    foradilma menoseleicaoemais	neutro
povo ficou reclamando tanto dilma   falou hoje colocaram pra ir segundo turno	negativo
chargers continua subindo corrida eleitoral chega cuida  dilma 	neutro
 faz apoiar dilma segundo turno	negativo
 quer saber qtos dilma ta ganhando qtos governador pt ganhando 	positivo
ignorancia galera  aecio dilma melhor deixar merda q ta q afundar 	positivo
reclama brasil vai vota dilma   juro nao entendo	neutro
votaram dilma so pra ter protesto novo postar textinho fotinha pra chover like novo ne safados	negativo
 timeline todinha quer dilma novo	positivo
vota dilma hoje amanha ta protestando povo ridiculo carater	negativo
tbm n curti dilma x aecio  candidatura terceira via voces queriam oque 	positivo
urnas apuradas  tecnicamente ja previsto segundo turno presidente republica dilma aecio	neutro
dilma ganhar nao so nordeste ate minas votada	positivo
menos consciencia votei nunca vou votar dilma	negativo
aeciopartiuvitoria pt vai entrar guinness book partido corrupto historia dilma viajem marcada cuba	positivo
  dilma impossivel escolher ladra	negativo
 anular jamais  diminuindo numero aumenta ponto ditadura vote aecio pra dilma vazar	neutro
pessoas odeiam pt sabem pq ah vou votar aecio so pra dilma nao ganhar       	negativo
 aqui cariri povo camilo dilma novo ctz	neutro
vota aecio odeia dilma pq n pobre tentando passar p faculdade publica estuda escola particular pode fazer compra mes p familia td	negativo
ja disse n militante anti  dilma  acho insuportaveis  inclusive  razoaveis  pfv protestos  n combinam reeleicao	positivo
zona   campo largo aecio ganhou dilma   marina   beto ganhou x   requiao	neutro
pra dilma nao ganhar pode ter ate quinto turno  foradilma aecio	negativo
dormindo pra so argumento  pra rua ano passado hoje ta votando dilma 	neutro
copa vaiaram dilma hora votar fazem escolhem dilma  	neutro
 vc vai ver merda agora dilma escondendo crise povo achando ta tudo cor rosa	negativo
aecio nao bom pernambuco dilma deixou ser marina tambem nao entao tamos lascados	negativo
deus deu  turno pra gente repensar voto  diabo inveja deixou dilma aecio opcoes assim fica dificil viu brasil	negativo
dilma aecio  q revolucao	neutro
apuracao votos quase acabando dilma ta frente  credo	neutro
reclamou dilma votou nela vai reclamar proximos  anos novo  povo brasileiro ta parabens	negativo
 familia divida  parte pseudo rica vota aecio  parte pseudo pobre vota dilma   imbecis votam marina	negativo
ibope boca urna aponta confronto dilma aecio  turno deus  preciso mudar pais  kkkkkk	neutro
brazil exit poll rousseff to face neves in runoff an exit poll showed sunday that president dilma rousseff will  dlvritvf	neutro
votos marina   segundo band  migrariam   p aecio p dilma  so q agora nao bosta ibope pra influenciar 	negativo
sei la  nao queria votar dilma   nao posso anular voto segundo turno  aecio eleito vou sentir culpado	negativo
 voto dilma 	neutro
segundo turno dilma aecio vai ser praticamente mesma coisa perguntar alguem nadega vc prefere injecao  	neutro
dilma denovo  	neutro
qualquer menos dilma	neutro
 ouvi diversas pessoas anti dilma votou marina ira aecio agora	neutro
 gigante acordou sim  acordou cedo domingo pra votar dilma   mesma vc vaiou queria fora	positivo
dilma   reinado vai acabar segundo turno	negativo
dilma vencer vcs reclamarem anos  mao vai estar pronta pra ir cara vcs otarios emabiggestfansjustinbieber	positivo
vota nele  favor dar unfollow rt  quanto baixo idh estado  disparada dilma nao coincidencia	positivo
prepara dilma     vc vai levar pe bunda forapt eleicoes	neutro
dilma aecio prefiro tomar tiro 	neutro
 agora trate colocar arbusto dilma ai avatar tb mocinho psol	positivo
aecio    dilma    marina    alemanha    cpm    ben    onze    nx    blink    xbox   	neutro
diferencia dilma pro aecio  milhoes brasileiros   marina milhoes eleitores bicho vai pegar segundo turno	negativo
   nordestinos direito votar quisermos   principalmente dilma   nordeste	positivo
gente  dilma nao unico problema pais	neutro
adiantou vaiar dilma copa  protestar ano passado ano poderia mudar alguma coisa  votar nela novamente	neutro
porra dilma pro segundo turno	negativo
  urnas apuradas apontam dilma aecio pro segundo turno deus quiser 	neutro
 achei estranho aqui recife marina ficou empate dilma cada  eleitor  marina  interior tambem	negativo
quisesse saber dilma ligava radio	neutro
sp serra rs lasier brasil aecio dilma  chorem 	neutro
   dilma ganhar vou exilar paris fiquem ap	positivo
man dilma ganhar vou ter mudar fc pro carrosel p emabiggestfansjustinbieber mpn beliebers	positivo
n faz sentido gente junho colocou mascara v vinganca  protestou agora vai la vota dilma   n faz sentido	neutro
deus oq fiz pra merecer dilma x aecio 	neutro
dilma  pode c	neutro
 turno presidente urnas apuradas dilma     aecio    marina      querem juros 	neutro
semana ouvi eleitores dilma dizendo ja eleita primeiro turno  vitoria sul certa so posso rir	positivo
 aecio dilma segundo turno	positivo
las encuestas decian dilma y marina silva estaban cabeza cabeza le erraron  votos margen error  	neutro
caiu ficha aqui agora acho galera manifestacoes nao mesma ta votando dilma agora nao	neutro
dilma bahia obg baianos	neutro
ser burro coisa  votar dilma pra presidente novo outra	negativo
dilma aecio  turno  	neutro
cara  aecio dilma nao  	neutro
   tudo pra chegar hoje votar dilma  pictwitterwfasnuolh  vai entender 	neutro
nao dilma   ja pararam pra pensar realmente aecio sera bom governante  estudem governo psdb passado brasil 	positivo
  looks like the nd round will be between dilma and aecio  hope aecio wins on the th 	positivo
 pra engolir carioca eleger dilma   willys freixo   sol derreteu cerebro  	positivo
pessoa vai dar trato casa dilma  vou marcar 	neutro
dilma ganhar novo vou embora pra rio azul whaaaaaaaaaaaaaaaaaaaaaaaat           	positivo
identifico dilma lula lula daqueles debatem politica tomando breja  dilma manda foder cara	positivo
pq vai ter segundo turno dilma ta ganhando   naum entendo nada dessa porra   	positivo
pessoa reclamou  xingou  quebrou tudo  fez drama  fez cartaz  gritou varias outras coisas ano passado pra ano votar dilma   	negativo
sempre contigo dilma      	neutro
lembrei q dilma downton abbey	neutro
dilma   ja	neutro
dilma frente  piru atras entao  bjs	neutro
 ae  cade ptistas  aqui df demos chute agnelo dilma terceiro lugar  recado dado  hahahahaha	positivo
triste sera sair casa segundo turno p ter q eleger dilma aecio	positivo
pra mim tanto faz dilma aecio  marina saindo ta tudo ok	positivo
dilma faz nordestinos pensar barriga nao cerebro  bolsa familia dificil ne	negativo
dilma pau puto	neutro
quase   votos dilma vem nordeste	neutro
aecio coloco marina bolso   turno vai ganhar dilma	positivo
escrutado el    los votos  dilma rousseff lidera y habria segunda vuelta  	negativo
 pior dilma ta ganhando mano	negativo
reclamar dilma ainda assim votar nela  	neutro
metade daquele povo votou dilma	negativo
nordeste  dilma esmagou  menos votos 	negativo
  dilma bem melhor aecio disse tudo	positivo
dilma contribuicao pais	neutro
  dilma ganhar  vai tomar cu causa oposicao outros cargos	negativo
pior eh oq vi hj cara onibus falando q nao sabia votar ai viu papel chao votou qualquer votou dilma	negativo
eleicao anos atras queria dilma ganhasse	positivo
gente nao gosto dilma   menos aecio aecio politica vai ser pra elite	positivo
eleicoes  disputa presidencial vai ter  turno urnas apuradas  dilma aecio     marina   	neutro
segundo turno acho votarei dilma  gosto ver cuba desenvolvendo dinheiro	negativo
nojo globo petista  numeros reais ainda ficam puxando sardinha pro lado dilma   sentindo irritada	negativo
dice la historia  dilma le pregunto maxima  si estaba loca la sra 	negativo
ceis tao zoa ne  aecio dilma  turno  down 	negativo
porra  dilma ser reeleita brincadeira	negativo
vou dar festa pra comemorar derrota dilma segundo turno   foradilma forapt foracuba	negativo
blog serrinha fato quase   urnas apuradas brasil  dilma aecio     	neutro
chamam otario vota dilma   qualquer candidato faz otarios opcoes	neutro
urnas falassem verdade  aecio eleito presidente  dilma nao deve ter 	neutro
dilma ganhar vai ficar quatro anos roubando pais ficando cada vez bosta emabiggestfansd	positivo
vou votar dilma   porque ne	neutro
   tudo pra chegar hoje votar dilma  pictwitterfnwksrk 	neutro
fala fodao   hoje votou dilma   merda	negativo
dilma aecio estao   errou feio novamente  pouco empatava   	negativo
nao sei pq surpresa voces segundo turno dilma aecio morte eduardo  fato	negativo
nada ainda gente quer dilma continue poder  ai menos	negativo
dilma subindo aecio descendo 	negativo
gente povo reclama  reclama acaba votando caralho dilma	negativo
dilma     povo brasileiro merece fuder 	negativo
marina vai apoiar aecio  prepara dilma   mudabrasil	neutro
